sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,start_period,maximum_magnitude,strategy_PFLO_NDC_3,year
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.0,2027
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.0,2028
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.0203125,2029
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.040625,2030
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.060937500000000006,2031
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.08125,2032
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.1015625,2033
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.12187500000000001,2034
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.1421875,2035
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.1625,2036
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.18281250000000002,2037
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.203125,2038
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.2234375,2039
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.24375000000000002,2040
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.26406250000000003,2041
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.284375,2042
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.3046875,2043
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.325,2044
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.3453125,2045
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.36562500000000003,2046
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.3859375,2047
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.40625,2048
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.4265625,2049
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.446875,2050
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.46718750000000003,2051
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.48750000000000004,2052
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.5078125,2053
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.5281250000000001,2054
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.5484375,2055
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.56875,2056
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.5890625,2057
AFOLU,AGRC,TFR:AGRC:INC_CONSERVATION_AGRICULTURE,AGRC: Expand conservation agriculture," | Decrease soil organic carbon loss in croplands and leave crop residues (reduce fraction removed and burned)
 | 
 | **Croplands**: Increases :math:`F_{MG}` for ``croplands`` to 1.067 (see V4, Chapter 5, Table 5.5 [2019R] for croplands management factors :math:`F_{MG}` under different management regimes--mean of *No-Till*)",Fraction of crop classes that adopt conservation agriculture (per crop specified),13,0.0,0.609375,2058
