sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,maximum_magnitude,strategy_PFLO_1,year
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.3142857142857143,2036
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.34285714285714286,2037
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.37142857142857144,2038
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.4,2039
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.42857142857142855,2040
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.45714285714285713,2041
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.4857142857142857,2042
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.5142857142857142,2043
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.5428571428571428,2044
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.5714285714285714,2045
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.6,2046
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.6285714285714286,2047
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.6571428571428571,2048
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.6857142857142857,2049
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.7142857142857143,2050
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.7428571428571429,2051
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.7714285714285715,2052
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.8,2053
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.8285714285714286,2054
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.8571428571428571,2055
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.8857142857142857,2056
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.9142857142857143,2057
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.9428571428571428,2058
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.9714285714285714,2059
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,1.0,2060
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.0,2015
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.0,2016
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.0,2017
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.0,2018
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.0,2019
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.0,2020
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.0,2021
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.0,2022
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.0,2023
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.0,2024
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.0,2025
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.010714285714285714,2026
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.02142857142857143,2027
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.03214285714285714,2028
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.04285714285714286,2029
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.05357142857142857,2030
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.06428571428571428,2031
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.07500000000000001,2032
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.08571428571428572,2033
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.09642857142857142,2034
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.10714285714285714,2035
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.11785714285714285,2036
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.12857142857142856,2037
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.1392857142857143,2038
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.15000000000000002,2039
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.1607142857142857,2040
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.17142857142857143,2041
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.18214285714285713,2042
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.19285714285714284,2043
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.20357142857142857,2044
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.21428571428571427,2045
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.22499999999999998,2046
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.2357142857142857,2047
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.24642857142857144,2048
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.2571428571428571,2049
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.26785714285714285,2050
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.2785714285714286,2051
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.2892857142857143,2052
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.30000000000000004,2053
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.3107142857142857,2054
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.3214285714285714,2055
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.33214285714285713,2056
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.34285714285714286,2057
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.35357142857142854,2058
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.36428571428571427,2059
Energy,TRDE,TFR:TRDE:DEC_DEMAND,TRDE: Reduce demand for transport,Missing,"Fractional reduction in aggregate transportation demand by TRDE demand type (e.g., public_private, regional, or freight)",0.0,0.375,2060
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.0,2015
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.0,2016
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.0,2017
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.0,2018
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.0,2019
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.0,2020
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.0,2021
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.0,2022
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.0,2023
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.0,2024
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.0,2025
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.007142857142857143,2026
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.014285714285714285,2027
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.02142857142857143,2028
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.02857142857142857,2029
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.03571428571428571,2030
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.04285714285714286,2031
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.05,2032
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.05714285714285714,2033
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.06428571428571428,2034
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.07142857142857142,2035
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.07857142857142857,2036
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.08571428571428572,2037
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.09285714285714286,2038
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.1,2039
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.10714285714285714,2040
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.11428571428571428,2041
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.12142857142857143,2042
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.12857142857142856,2043
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.1357142857142857,2044
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.14285714285714285,2045
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.15,2046
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.15714285714285714,2047
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.16428571428571428,2048
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.17142857142857143,2049
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.17857142857142858,2050
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.18571428571428572,2051
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.19285714285714287,2052
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.2,2053
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.20714285714285716,2054
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.21428571428571427,2055
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.22142857142857142,2056
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.22857142857142856,2057
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.2357142857142857,2058
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.24285714285714285,2059
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.25,2060
